paradigm,window,subject,fold,model,method,label_source,sample_idx,class_idx,runtime_seconds,hardware,score_type,n_samples_timed,partition_id,n_partitions,method_params
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,0,0,2.8533885229999214,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,1,0,2.2095610369997303,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,3,0,2.3687183379997805,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,6,1,3.6167632539995793,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,10,0,2.6662315579997085,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,12,1,2.237459352999849,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,14,1,2.2519270660000075,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,15,1,2.274299754000367,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,17,0,3.095611732999714,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,18,0,3.0143427269999847,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,21,1,2.3398728299998766,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,23,1,2.251190763000068,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,25,0,2.233938846000001,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,26,0,2.2829345340001055,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,27,0,3.6723615479995715,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,29,1,2.6358273779997035,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,31,1,2.302334883000185,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,36,0,2.3010682519998227,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,38,1,2.2682994900001177,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,STF-KernelSHAP,y_test,39,1,3.666771924999921,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': [(0.0, 2.0), (2.0, 2.5), (2.5, 5.0), (5.0, 7.0)], 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,47,0,7.912349102000007,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,61,0,8.266814847000205,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,63,0,7.224819890000163,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,67,0,9.724724116999823,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,92,0,8.3539429690004,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,123,0,7.685441576000358,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,132,0,9.658736875000159,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,143,0,7.34126527699982,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,167,0,8.136069146999944,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,182,0,8.323719746999814,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,205,0,7.956049995000285,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,269,0,9.764001706999807,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,294,0,7.789588715000264,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,307,0,8.217061201999968,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,311,0,8.61052871200036,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,325,0,7.719179798999903,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,326,0,8.35357840000006,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,KernelSHAP,y_test,331,0,7.310169326999585,NVIDIA T4 GPU,logits,18,1,5,"{'background_size': 17, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,47,0,1.4112660380001216,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,61,0,2.073257834999822,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,63,0,2.2218368300000293,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,67,0,1.4789319120000073,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,92,0,1.4525791669998398,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,123,0,1.5528388299999278,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,132,0,1.4843641970001045,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,143,0,1.5460399090002284,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,167,0,1.4720516049997059,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,182,0,1.5861742529996263,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,205,0,2.557936073000292,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,269,0,1.7737916819996826,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,294,0,1.4055384339999364,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,307,0,1.4506640120002885,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,311,0,1.5291754949998904,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,325,0,1.6141308860001118,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,326,0,1.4176197760002651,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,LIME,y_test,331,0,1.5808484099998168,NVIDIA T4 GPU,probabilities,18,1,5,"{'background_size': 34, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,47,0,1.2036002969998663,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,61,0,0.4595662269998684,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,63,0,0.5509066589997929,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,67,0,0.5217449920000945,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,92,0,0.459321983999871,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,123,0,0.49248653199992987,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,132,0,0.36824985099974583,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,143,0,0.34455349900008514,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,167,0,0.35148850200039305,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,182,0,0.3451571709997552,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,205,0,0.3468996739998147,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,269,0,0.32863602299994454,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,294,0,0.34139189200004694,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,307,0,0.38226882700018905,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,311,0,0.37594547700018666,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,325,0,0.3350085440001749,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,326,0,0.34697781700015184,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,Occlusion,y_test,331,0,0.34046754100018006,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 34, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,47,0,0.3073808430003737,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,61,0,0.2246457249998457,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,63,0,0.22508062700035225,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,67,0,0.2401616639999702,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,92,0,0.21570018900001742,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,123,0,0.22071093599970482,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,132,0,0.21573837200003254,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,143,0,0.23161576499978764,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,167,0,0.240469413000028,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,182,0,0.21718028000032064,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,205,0,0.2231167700001606,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,269,0,0.22401317200001358,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,294,0,0.22222976099965308,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,307,0,0.228603086000021,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
