window,model,subject,n_folds,seed,mean_accuracy,std_accuracy,mean_recall,std_recall,mean_precision,std_precision,mean_kappa,std_kappa,mean_auc,std_auc
0-7,shallowconvnet,51,5,42,0.4897435897435898,0.054694176942824475,0.49078947368421044,0.05254104054763529,0.49182771992369523,0.056440898345911775,-0.01803367154052047,0.1051847324608772,0.4729362880886427,0.045173337747946296
0-7,shallowconvnet,52,5,42,0.51,0.05184110338331933,0.51,0.05184110338331932,0.504046324046324,0.07915091940680048,0.020000000000000018,0.10368220676663857,0.45200000000000007,0.09613467116498604
0-7,tgarnet,1,5,42,0.7150000000000001,0.04183300132670376,0.7150000000000001,0.04183300132670376,0.7239422930509214,0.037270460373535666,0.43,0.08366600265340758,0.7695000000000001,0.040288025516274695
0-7,tgarnet,2,5,42,0.475,0.05590169943749474,0.475,0.05590169943749474,0.32333333333333336,0.11093040861529158,-0.05,0.1118033988749895,0.476,0.0413672575837461
0-7,tgarnet,3,5,42,0.75,0.05863019699779287,0.7500000000000001,0.05863019699779285,0.7674882779198636,0.04909894920137217,0.5,0.11726039399558572,0.8705,0.06328013116294878
0-7,tgarnet,4,5,42,0.565,0.0547722557505166,0.565,0.0547722557505166,0.5659965002019114,0.055330148520993036,0.13000000000000003,0.1095445115010332,0.5785,0.017374550353894094
0-7,tgarnet,5,5,42,0.7837179487179486,0.04995395644619685,0.7842105263157894,0.049469134729230195,0.8007457313218183,0.04590114525957388,0.5679057591623036,0.099440541883219,0.8496315789473684,0.07528140881031231
0-7,tgarnet,6,5,42,0.5733333333333334,0.04717250951366783,0.5299342105263157,0.06693492958963188,0.3519047619047619,0.16932461098466933,0.06046511627906977,0.13520411026742915,0.6492105263157895,0.13458055567280447
0-7,tgarnet,7,5,42,0.48,0.07582875444051553,0.48,0.07582875444051553,0.33068598068598065,0.13241942316011832,-0.040000000000000015,0.15165750888103102,0.5,0.13471033739101093
0-7,tgarnet,8,5,42,0.5151282051282051,0.0273831268201975,0.516842105263158,0.023728029639683908,0.36651126651126653,0.16254234818777916,0.03379310344827584,0.04755621243602566,0.5155526315789474,0.13592596923904354
0-7,tgarnet,9,5,42,0.585,0.07623975340988454,0.585,0.07623975340988456,0.5459760416075902,0.17573163771452915,0.17,0.15247950681976907,0.5955,0.14563867961499788
0-7,tgarnet,10,5,42,0.625,0.0770551750371122,0.625,0.0770551750371122,0.5761298639142225,0.18518105273896748,0.25,0.1541103500742244,0.6579999999999999,0.11781075927095966
0-7,tgarnet,11,5,42,0.505,0.037080992435478334,0.505,0.037080992435478334,0.4935789700495583,0.1878795113742167,0.009999999999999986,0.07416198487095667,0.49700000000000005,0.05230320257880965
0-7,tgarnet,12,5,42,0.6667226890756304,0.08909465469903094,0.6669934640522877,0.08983510936784961,0.6688967516831295,0.09020507835325252,0.33346996784036387,0.17937775740164416,0.7479430988081507,0.10536491584384924
0-7,tgarnet,13,5,42,0.5700000000000001,0.04472135954999577,0.5700000000000001,0.044721359549995794,0.521969696969697,0.1537382935354558,0.13999999999999996,0.08944271909999157,0.6125,0.08483439750478579
0-7,tgarnet,14,5,42,0.9349999999999999,0.04183300132670376,0.9349999999999999,0.04183300132670376,0.938546365914787,0.038820287444121755,0.8699999999999999,0.08366600265340754,0.9724999999999999,0.019121323175972944
0-7,tgarnet,15,5,42,0.4815114709851551,0.03667575759118627,0.4814327485380117,0.0342851063907996,0.2934249084249084,0.10602118635513988,-0.03698435277382646,0.06859664051880221,0.4889566020313943,0.034168310395051894
0-7,tgarnet,16,5,42,0.4721794871794872,0.05780189022977915,0.47289473684210526,0.05726027953292196,0.43893691493691495,0.13988984125016343,-0.05402088772845952,0.11438290369055078,0.46294736842105266,0.09679492378977392
0-7,tgarnet,17,5,42,0.51,0.028504385627478476,0.51,0.028504385627478434,0.42777777777777776,0.24985111352961623,0.019999999999999997,0.05700877125495691,0.5119999999999999,0.0987642394796821
0-7,tgarnet,18,5,42,0.5199999999999999,0.05700877125495688,0.5199999999999999,0.05700877125495688,0.5171910594901576,0.07675876260729608,0.039999999999999994,0.11401754250991385,0.5385,0.03595135602449508
0-7,tgarnet,19,5,42,0.5458128078817733,0.03659936082956985,0.48235294117647054,0.03946002313234924,0.278476695718075,0.007140117657040787,-0.03966942148760331,0.08870352307437183,0.5291478129713425,0.11591491258014101
0-7,tgarnet,20,5,42,0.6382352941176471,0.012082115239084566,0.5,0.0,0.31911764705882356,0.006041057619542283,0.0,0.0,0.5272727272727272,0.02489647988659844
0-7,tgarnet,21,5,42,0.5824358974358974,0.08560224824540524,0.5815789473684211,0.08680720989497757,0.5330958363886753,0.1755361490831016,0.16310344827586204,0.17369181503794925,0.6141052631578947,0.126365786432125
0-7,tgarnet,22,5,42,0.545,0.04472135954999579,0.545,0.04472135954999582,0.4481067821067821,0.18143979310623443,0.09,0.08944271909999157,0.5860000000000001,0.07670153192733507
0-7,tgarnet,23,5,42,0.542948717948718,0.05571025469904511,0.5436842105263159,0.05933758297624371,0.5550586654724586,0.07459309922710067,0.08652307294003485,0.11853291876128033,0.5604473684210525,0.09576035199314178
0-7,tgarnet,24,5,42,0.5324358974358974,0.059747234949871636,0.5349999999999999,0.057554322166106696,0.4793852419510314,0.14832841317036888,0.06999999999999999,0.11510864433221339,0.5548026315789474,0.043251262931298974
0-7,tgarnet,25,5,42,0.5053846153846153,0.07318031372505027,0.5071052631578947,0.06668210232201066,0.5067057942057942,0.12993417621746495,0.015494259808009624,0.13428134723961693,0.510578947368421,0.12827974322072688
0-7,tgarnet,26,5,42,0.55,0.06846531968814577,0.55,0.06846531968814576,0.49314254633947724,0.1663629675388076,0.1,0.13693063937629157,0.6125,0.07055582895835044
0-7,tgarnet,27,5,42,0.5027027027027027,0.04098851591379215,0.4850877192982456,0.033344873348681074,0.2878700128700129,0.06229251589272638,-0.03022222222222224,0.06757894331999369,0.4984365325077399,0.055364568527070196
0-7,tgarnet,28,5,42,0.6378205128205129,0.048502390866735745,0.638421052631579,0.04825916874979355,0.6421756211325804,0.049140281503427356,0.276444336643074,0.09661712110264184,0.6669736842105263,0.03635843224848765
0-7,tgarnet,30,5,42,0.5083333333333333,0.023392781412696996,0.5083333333333334,0.01863389981249828,0.3583916083916084,0.14932832485447528,0.016666666666666673,0.03726779962499651,0.5767094017094017,0.09035408068611149
0-7,tgarnet,31,5,42,0.6884615384615385,0.06734888849168255,0.6884210526315789,0.06734605919985738,0.6999007736541388,0.07507086626494312,0.3768421052631579,0.1346921183997147,0.724421052631579,0.07489816493615398
0-7,tgarnet,32,5,42,0.5,0.0,0.5,0.0,0.3,0.11180339887498948,0.0,0.0,0.5189999999999999,0.049421655172606264
0-7,tgarnet,33,5,42,0.4774358974358974,0.04364250200883375,0.47789473684210526,0.04378238809070614,0.3276240667545015,0.1109660715520776,-0.04418848167539267,0.08757207732026362,0.4528421052631579,0.1007166409239445
0-7,tgarnet,35,5,42,0.82,0.027386127875258286,0.82,0.027386127875258313,0.8226668935378049,0.028617703341969593,0.6399999999999999,0.054772255750516585,0.9040000000000001,0.021476731594914488
0-7,tgarnet,36,5,42,0.5692307692307692,0.04586806107691879,0.5697368421052632,0.04472716613627245,0.5715908122142137,0.04537524414259063,0.13941724677719938,0.0897810072409252,0.5963157894736841,0.046468051157686284
0-7,tgarnet,37,5,42,0.6950000000000001,0.0370809924354783,0.6950000000000001,0.0370809924354783,0.7009443767372157,0.03354203406971079,0.39,0.07416198487095661,0.783,0.05106368572674715
0-7,tgarnet,38,5,42,0.5236167341430499,0.032790328784933376,0.5257894736842105,0.03225160778916534,0.48973583383746727,0.13827076184199336,0.05137167242430398,0.06452179070650409,0.5700415512465373,0.05460998588387448
0-7,tgarnet,39,5,42,0.5779487179487179,0.08317736884336661,0.5781578947368421,0.08321575269049047,0.48075396825396827,0.21548295028713868,0.1562204724409449,0.16641355529806692,0.6632368421052631,0.10866906036881166
0-7,tgarnet,40,5,42,0.5,0.025000000000000022,0.5,0.025000000000000022,0.40588640749931076,0.14719567790883742,0.0,0.050000000000000044,0.5245,0.09071590268525138
0-7,tgarnet,41,5,42,0.7035897435897437,0.047454518174780004,0.703421052631579,0.047392172407900536,0.7210415432520696,0.05964283962754518,0.4069565217391304,0.09482597731389313,0.7814210526315789,0.08252331157260102
0-7,tgarnet,42,5,42,0.45999999999999996,0.0720243014544397,0.45999999999999996,0.07202430145443968,0.36116845878136206,0.12125766557911943,-0.07999999999999999,0.14404860290887936,0.458,0.05026181453151089
0-7,tgarnet,43,5,42,0.915,0.03354101966249682,0.9149999999999998,0.03354101966249683,0.9208677568524115,0.029089117653671743,0.8300000000000001,0.0670820393249937,0.983,0.007582875444051565
0-7,tgarnet,44,5,42,0.725,0.043301270189221974,0.725,0.043301270189221974,0.7346328116328115,0.04087440485728103,0.45,0.08660254037844384,0.775,0.06227459353540571
0-7,tgarnet,45,5,42,0.47000000000000003,0.0273861278752583,0.47000000000000003,0.0273861278752583,0.32881944444444444,0.07610822809827633,-0.06000000000000005,0.05477225575051666,0.46525,0.06683935966180407
0-7,tgarnet,46,5,42,0.5576923076923077,0.04633378385829522,0.5565789473684211,0.04697386849440483,0.5658815121659948,0.05836366337741503,0.11329787234042552,0.09385999658430044,0.5754736842105264,0.02904686846920052
0-7,tgarnet,47,5,42,0.624966261808367,0.09414273460371365,0.6261988304093566,0.09393427877789666,0.6308656898656898,0.0936430134644275,0.2516758323647075,0.1879353562735947,0.6636765158510312,0.06057030540346495
0-7,tgarnet,48,5,42,0.5926923076923076,0.09406775538700973,0.5902631578947368,0.09595615197835455,0.5928412873676032,0.20608956615839755,0.18078167115902968,0.19170031800265658,0.613842105263158,0.1139488270236048
0-7,tgarnet,49,5,42,0.728744939271255,0.07018841362453897,0.7287719298245613,0.07113721711766338,0.7336064593301435,0.07275039256265076,0.45686802250819014,0.14108178168991667,0.7769883040935672,0.11037583741365016
0-7,tgarnet,50,5,42,0.705,0.05419870847169699,0.705,0.05419870847169699,0.7158321551742605,0.05278575597403676,0.41,0.108397416943394,0.787,0.07987098972718443
0-7,tgarnet,51,5,42,0.535357624831309,0.10752865035027821,0.533421052631579,0.10848522628141417,0.4852374990738162,0.16735648205004908,0.06665959620142577,0.21660426891312687,0.5439058171745152,0.1059516502049529
0-7,tgarnet,52,5,42,0.51,0.013693063937629165,0.51,0.013693063937629165,0.3685970302099334,0.16257019545930415,0.020000000000000018,0.02738612787525833,0.523,0.04221966366516912
